ID|GUID|History
990507|b3ab4261810c7af2a5a7f4b99153c485|"2020-10-11 18:00:04 , created via export from SQMS1"
990508|95055efe14ce241e92fed0af57c16934|"2020-10-11 18:00:04 , created via export from SQMS1"
990509|8628317c31b9931551bc7fec4a95d27b|"2020-10-11 18:00:04 , created via export from SQMS1"
990510|dbd56cbc874f65578c3e179440768a46|"2020-10-11 18:00:04 , created via export from SQMS1"
990511|a2d5b0f6aa93505456a3c448d112d327|"2020-10-11 18:00:04 , created via export from SQMS1"
990512|2700f11091f5b9407cb0cec3b4d34dac|"2020-10-11 18:00:04 , created via export from SQMS1"
990513|ae3bd2526e99281f786127a2299050ec|"2020-10-11 18:00:04 , created via export from SQMS1"
990514|587a89bb5f012c765814d8c55b265a94|"2020-10-11 18:00:04 , created via export from SQMS1"
990515|26901afef8ee037a03fedd31ba63e139|"2020-10-11 18:00:04 , created via export from SQMS1"
990516|d8ac2945b91e46f87e0e9f1c32fa4486|"2020-10-11 18:00:04 , created via export from SQMS1"
990517|29feb143f149cf838e92a12f51bfe29a|"2020-10-11 18:00:04 , created via export from SQMS1"
990518|71eb0b97231928e0424c638bc76ee5ca|"2020-10-11 18:00:04 , created via export from SQMS1"
990519|04e4154a2d9512b5540cc5bcea914d29|"2020-10-11 18:00:04 , created via export from SQMS1"
990520|5878c8c0dc361f8220a84209dd9f1dd8|"2020-10-11 18:00:04 , created via export from SQMS1"
990521|200fc94afd16c71b0af2e7680f0be782|"2020-10-11 18:00:04 , created via export from SQMS1"
990522|a1cef24cd328266c5c75f1a244502d5b|"2020-10-11 18:00:04 , created via export from SQMS1"
990523|84fbed50a36e904ac47ad16b16d6f2ba|"2020-10-11 18:00:04 , created via export from SQMS1"
990524|d686ac39c89c97effea5f44bdbf11755|"2020-10-11 18:00:04 , created via export from SQMS1"
990525|95c08c616d863ca6c5c061af2bf954b7|"2020-10-11 18:00:04 , created via export from SQMS1"
990526|d2c4f02fc0dbd87881281f7ec107412c|"2020-10-11 18:00:04 , created via export from SQMS1"
990527|60938137daeedbc36e0d4bf3823bf77a|"2020-10-11 18:00:04 , created via export from SQMS1"
990528|ada93586f9dbf6aacaece4a2c446e921|"2020-10-11 18:00:04 , created via export from SQMS1"
990529|041d182478f69e22a8ee4350abae33e5|"2020-10-11 18:00:04 , created via export from SQMS1"
990530|9f0cbd0ec42896b5b58ca319628c0971|"2020-10-11 18:00:04 , created via export from SQMS1"
990531|baac50b6cf4b77573029e0ed37c5d7d7|"2020-10-11 18:00:04 , created via export from SQMS1"
990532|a63b56385c41d6288fa923b5f92df042|"2020-10-11 18:00:04 , created via export from SQMS1"
990533|2df1068dae88b52e9388ab43f8242f71|"2020-10-11 18:00:04 , created via export from SQMS1"
990534|2e28e364686e483cd919cabc14d69c25|"2020-10-11 18:00:04 , created via export from SQMS1"
990535|484b070b6a335af58f330813f6a1dabf|"2020-10-11 18:00:04 , created via export from SQMS1"
990536|792cae9b35922d52f541aa33948ef375|"2020-10-11 18:00:04 , created via export from SQMS1"
990537|1a8768ddb97015aa1fe3193bd3dbce91|"2020-10-11 18:00:04 , created via export from SQMS1"
990538|44652a223fde324e1f21b9eac6a04d89|"2020-10-11 18:00:04 , created via export from SQMS1"
990539|9595cd0243b7b3f063a2d29dfcbdbfb3|"2020-10-11 18:00:04 , created via export from SQMS1"
990540|2c25c522881d13889cadc4ed9c30a241|"2020-10-11 18:00:04 , created via export from SQMS1"
990541|022c8f091142f647346f1993f94168e2|"2020-10-11 18:00:04 , created via export from SQMS1"
990542|90b5f958c77d5f3455022d1cb6761bcc|"2020-10-11 18:00:04 , created via export from SQMS1"
990543|a64ebb34b5256c01b434b1abc82c4e03|"2020-10-11 18:00:04 , created via export from SQMS1"
990544|a028f18f65b03bae111a93db73f721fa|"2020-10-11 18:00:04 , created via export from SQMS1"
990545|fc56fd4b1fa20bdc915a2053339800aa|"2020-10-11 18:00:04 , created via export from SQMS1"
990546|117f8718e3cad32aaf31ecb56d1f9b4f|"2020-10-11 18:00:04 , created via export from SQMS1"
990547|10527e6f6aaf1a58f3a9eb9e1bbbcb76|"2020-10-11 18:00:04 , created via export from SQMS1"
990548|fb993b8d28188ea48471d60eb31437bc|"2020-10-11 18:00:04 , created via export from SQMS1"
990549|4a47e256deb6406b3b8180a7ad9bd905|"2020-10-11 18:00:04 , created via export from SQMS1"
990550|bef2f6ce19f292dc6d672fc32227c739|"2020-10-11 18:00:04 , created via export from SQMS1"
990551|8a4e87589ccb6e6f503e9290ce3af13d|"2020-10-11 18:00:04 , created via export from SQMS1"
990552|70146f5d24fbf4741bb119e7a721a8ed|"2020-10-11 18:00:04 , created via export from SQMS1"
990553|c27be975eeb95893c4e2bcd23fe36c28|"2020-10-11 18:00:04 , created via export from SQMS1"
990554|0fd4b1396c3f634003422df9eeb65cc6|"2020-10-11 18:00:04 , created via export from SQMS1"
990555|6ea3b617a107f90fbd62476d52df6887|"2020-10-11 18:00:04 , created via export from SQMS1"
990556|fe0169e3fefdf481559aa0dfa2a52e15|"2020-10-11 18:00:04 , created via export from SQMS1"
990557|ef110970057dd03ded427e962275dd0b|"2020-10-11 18:00:04 , created via export from SQMS1"
990558|378dc251cbbce6a3f0594feda72a6566|"2020-10-11 18:00:04 , created via export from SQMS1"
990559|238e83ed057007dddaedf337aa404db9|"2020-10-11 18:00:04 , created via export from SQMS1"
990560|7405be7e78a2d03bd2614ece9ce00713|"2020-10-11 18:00:04 , created via export from SQMS1"
990561|ce59a12179470719bed560557e65f11f|"2020-10-11 18:00:04 , created via export from SQMS1"
990562|48b18e9872be55ee52db742b5d1decb7|"2020-10-11 18:00:04 , created via export from SQMS1"
990563|beb2de39dd04f7b34857dd32d1d319cc|"2020-10-11 18:00:04 , created via export from SQMS1"
990564|464cad035c36d9eb33a4c32d3ab3a2ab|"2020-10-11 18:00:04 , created via export from SQMS1"
990565|50a81955d8a986bdda086069388635e2|"2020-10-11 18:00:04 , created via export from SQMS1"
990566|bdc8f829887b8ab84f6d33c5a8dcef00|"2020-10-11 18:00:04 , created via export from SQMS1"
990567|b70234ca6e515c1ed3df37b15b96a43f|"2020-10-11 18:00:04 , created via export from SQMS1"
990568|d9664a54bdc68580d08b261959956828|"2020-10-11 18:00:04 , created via export from SQMS1"
990569|05508b355d1f922ea88322861bd3e4ad|"2020-10-11 18:00:04 , created via export from SQMS1"
990570|57baf192d22eba5394dccb7e87f347a7|"2020-10-11 18:00:04 , created via export from SQMS1"
990571|17e4b281d0e7b0dda25e31b3fcebb2ca|"2020-10-11 18:00:04 , created via export from SQMS1"
990572|4818b22c74cc5317f89d3d6566fd3b41|"2020-10-11 18:00:04 , created via export from SQMS1"
990573|fa2da9018e01447d97bafde33ed29e1c|"2020-10-11 18:00:04 , created via export from SQMS1"
990574|384a062455c1c5fb70e63b13f4a9e374|"2020-10-11 18:00:04 , created via export from SQMS1"
990575|1b76f0172461a0e0a2c82bb76d5ac935|"2020-10-11 18:00:04 , created via export from SQMS1"
990576|c663ff0e0ca84c91e3ab6e0e074bb0dd|"2020-10-11 18:00:04 , created via export from SQMS1"
990577|3d5bb13b09705957fc3a779cacf4536f|"2020-10-11 18:00:04 , created via export from SQMS1"
990578|78e658c879f3baaf1046acf6c4638f30|"2020-10-11 18:00:04 , created via export from SQMS1"
990579|bf525dbf886df280dd9217b044dedb3c|"2020-10-11 18:00:04 , created via export from SQMS1"
990580|421342a4272a512181253600eef94fe3|"2020-10-11 18:00:04 , created via export from SQMS1"
990581|a705a7376090a2e3da643ca0430d5167|"2020-10-11 18:00:04 , created via export from SQMS1"
990582|48883928f4f7f21b2bc181e4b8a4e518|"2020-10-11 18:00:04 , created via export from SQMS1"
990583|ea169b2ae3fe942d0771f919e06cd8d6|"2020-10-11 18:00:04 , created via export from SQMS1"
990584|579c801788a960d3d822c14ce48fb0ce|"2020-10-11 18:00:04 , created via export from SQMS1"
990585|eceb8591a28214b05c0361451e0dd14c|"2020-10-11 18:00:04 , created via export from SQMS1"
990586|cb90663851c64dacfa83f9a981cff628|"2020-10-11 18:00:04 , created via export from SQMS1"
990587|08d63ee24d3057ca22294cabd45b61b0|"2020-10-11 18:00:04 , created via export from SQMS1"
990588|55101f2fd297a701c30c57ad5de55141|"2020-10-11 18:00:04 , created via export from SQMS1"
990589|a04b6192d7ce6175c1bc7d9bda95345b|"2020-10-11 18:00:04 , created via export from SQMS1"
990590|cb60d7372870fbdd88767f8c501092d3|"2020-10-11 18:00:04 , created via export from SQMS1"
990591|b3e37efa4abe19a75c278b219b833d97|"2020-10-11 18:00:04 , created via export from SQMS1"
990592|99e38e92dbf76f4428799f8f202d382d|"2020-10-11 18:00:04 , created via export from SQMS1"
990593|7289dc37e14754557fcc9b1fc852074c|"2020-10-11 18:00:04 , created via export from SQMS1"
990594|c974be4160a63f78725dd01dcb7a4297|"2020-10-11 18:00:04 , created via export from SQMS1"
990595|1058bf8da46539742c1cbb84683050df|"2020-10-11 18:00:04 , created via export from SQMS1"
990596|c020b6c3f4b38f4ba1adf028c69a4a91|"2020-10-11 18:00:04 , created via export from SQMS1"
990597|02b8ce72550cf4bb848e994a5b7b884d|"2020-10-11 18:00:04 , created via export from SQMS1"
990598|95cf1da5adfc9e01a1f0739e1ccf958e|"2020-10-11 18:00:04 , created via export from SQMS1"
990599|0b5bbb273ae0feeba6fe9ac6aec0468a|"2020-10-11 18:00:04 , created via export from SQMS1"
990600|993b17412be572712983a6c88560e4e1|"2020-10-11 18:00:04 , created via export from SQMS1"
990601|14b60051643274d8d4e9f361e9c75186|"2020-10-11 18:00:04 , created via export from SQMS1"
990602|793ed856c1106aa41098b2e7644b6c1f|"2020-10-11 18:00:04 , created via export from SQMS1"
990613|d7590c1e7029a9cb1ae8c5979532ad7c|"2020-10-11 18:00:04 , created via export from SQMS1"
990614|638a2c6e3f5802145ee59044a016b300|"2020-10-11 18:00:04 , created via export from SQMS1"
990615|af30ee5e9dbcea7e15c7be4f7d410bd2|"2020-10-11 18:00:04 , created via export from SQMS1"
990616|a6094f8b2eada1bd67760c4a1027eb25|"2020-10-11 18:00:04 , created via export from SQMS1"
990617|a257e5b82cbd2e66e0b358093791b3fa|"2020-10-11 18:00:04 , created via export from SQMS1"
990618|b567118b809fddde1d498700584dee7e|"2020-10-11 18:00:04 , created via export from SQMS1"
990619|008fd8389fef8a5c6246e83c4a33ba0d|"2020-10-11 18:00:04 , created via export from SQMS1"
990620|426979fb36235e9fb0ad73b53574ba17|"2020-10-11 18:00:04 , created via export from SQMS1"
990621|c586f8473374a99539f63083411711e8|"2020-10-11 18:00:04 , created via export from SQMS1"
990622|690992fb9a8454105c2d689d3ac06ed1|"2020-10-11 18:00:04 , created via export from SQMS1"
990623|8a750e1c1969e950f817a09a34d165c8|"2020-10-11 18:00:04 , created via export from SQMS1"
990624|b05284485c1cea6fcb3c2fb3adcf9e5b|"2020-10-11 18:00:04 , created via export from SQMS1"
990625|577e75e822179e3ef593e1d16157c943|"2020-10-11 18:00:04 , created via export from SQMS1"
990626|76aada778ceaa69405ee328c6d2104c8|"2020-10-11 18:00:04 , created via export from SQMS1"
990627|ef1334d38236b2f6f1c992b945d9619c|"2020-10-11 18:00:04 , created via export from SQMS1"
990628|228788d680b599623ddf6751c888cdc3|"2020-10-11 18:00:04 , created via export from SQMS1"
990629|8e7807a799215616306a2377d947d5f0|"2020-10-11 18:00:04 , created via export from SQMS1"
990630|90a546b4b04094dc9189c10a206fbcba|"2020-10-11 18:00:04 , created via export from SQMS1"
990631|a1b2a3ec8167ba756755f503cddc6e52|"2020-10-11 18:00:04 , created via export from SQMS1"
990632|aa4f8e0461278d12963bb475054e9ebc|"2020-10-11 18:00:04 , created via export from SQMS1"
990633|46cdab73b6bcda09a75874631c0ce8e5|"2020-10-11 18:00:04 , created via export from SQMS1"
990634|d598d6845c04dd4fab234ecafaf1e521|"2020-10-11 18:00:04 , created via export from SQMS1"
990635|9f9c8d6947f0dd14041af3d2985d0fb1|"2020-10-11 18:00:04 , created via export from SQMS1"
990636|5d80ccf2e82379838a07d21c36fde4f6|"2020-10-11 18:00:04 , created via export from SQMS1"
990637|56dbf45233f1d80425924e81dc651635|"2020-10-11 18:00:04 , created via export from SQMS1"
990638|2511010cd499fc50bf13cef4af54cabf|"2020-10-11 18:00:04 , created via export from SQMS1"
990639|fbee74363df44f466d2e4c60a7101cf4|"2020-10-11 18:00:04 , created via export from SQMS1"
990640|33cb8a7db27d44433004aa8ff74d2b2b|"2020-10-11 18:00:04 , created via export from SQMS1"
990641|1f2743373d2e37dcf32c52287c05edb1|"2020-10-11 18:00:04 , created via export from SQMS1"
990642|7b1d69c7352e0f2261e02735ee6cab7f|"2020-10-11 18:00:04 , created via export from SQMS1"
990643|2b5c40fa891e7b325c3681853f7f89a1|"2020-10-11 18:00:04 , created via export from SQMS1"
990644|f5366bd9c65ee0f22d14f31f6e798ff5|"2020-10-11 18:00:04 , created via export from SQMS1"
990645|84fd3714e9254ddab3c21ad1ee0d07c9|"2020-10-11 18:00:04 , created via export from SQMS1"
990646|208a8528d5ba5b87d3c187d81d39c2d6|"2020-10-11 18:00:04 , created via export from SQMS1"
990647|4fea27fba1ff0cf1d520b5794566190b|"2020-10-11 18:00:04 , created via export from SQMS1"
990648|01ba5260a7d6d8741f5a782b0adc868c|"2020-10-11 18:00:04 , created via export from SQMS1"
990649|e15bca5913f73d51c3a0decb7b64e06e|"2020-10-11 18:00:04 , created via export from SQMS1"
990650|26b334c4b28c93f32f2d442a8c8fd6bf|"2020-10-11 18:00:04 , created via export from SQMS1"
990651|5fb4c689e5bf265ac26007b36123a8ce|"2020-10-11 18:00:04 , created via export from SQMS1"
990652|79fbe0661e04fcca6a0797953a76222b|"2020-10-11 18:00:04 , created via export from SQMS1"
990653|8497ab69f5d14287e24ee9c44cdf943d|"2020-10-11 18:00:04 , created via export from SQMS1"
990654|6a6fcfd65e31208bcb77d5001024d069|"2020-10-11 18:00:04 , created via export from SQMS1"
990655|174f540cf89cb698ca683fa2c0d0d49e|"2020-10-11 18:00:04 , created via export from SQMS1"
990656|b6848c2db806b206848a7b03741acc06|"2020-10-11 18:00:04 , created via export from SQMS1"
990657|b6cd4ca4a57fc380f17e108518f953e5|"2020-10-11 18:00:04 , created via export from SQMS1"
990658|05f55b9b062477845f735adf44cc0919|"2020-10-11 18:00:04 , created via export from SQMS1"
990659|53e556bf8277e1b4e04b5b49607e1dac|"2020-10-11 18:00:04 , created via export from SQMS1"
990660|92b3ee5cb7e595f7b9c9daa3c8299785|"2020-10-11 18:00:04 , created via export from SQMS1"
990661|e72988f0fb2564bddb438ffc84b536d0|"2020-10-11 18:00:04 , created via export from SQMS1"
990662|fe5c635fa826e20c95de87bc6ac4a856|"2020-10-11 18:00:04 , created via export from SQMS1"
990663|c4b7b19e392adaea23c4393973313cc5|"2020-10-11 18:00:04 , created via export from SQMS1"
990664|07c47f390531087ac168d50818f2383d|"2020-10-11 18:00:04 , created via export from SQMS1"
990665|185438e77394f3cd68b0f985d6dc0ff2|"2020-10-11 18:00:04 , created via export from SQMS1"
990666|12cf4bb507b144e56fa5aab3b2da998f|"2020-10-11 18:00:04 , created via export from SQMS1"
990667|15c495eb9ea890e5741a52568e349fcf|"2020-10-11 18:00:04 , created via export from SQMS1"
990668|e8e84cab2cad7cc0ef97628fcd67768f|"2020-10-11 18:00:04 , created via export from SQMS1"
990669|71ba1cd7fff80b9de98475efc8c9292a|"2020-10-11 18:00:04 , created via export from SQMS1"
990670|53cc800404ae078fd2f6db33689502f4|"2020-10-11 18:00:04 , created via export from SQMS1"
990671|32cd7194dd526240cb1cc43f943f2997|"2020-10-11 18:00:04 , created via export from SQMS1"
990672|dc5e36e822e1b3b2baacec170f7d2528|"2020-10-11 18:00:04 , created via export from SQMS1"
990673|b7b5cb4e257c7f9fce91bc113b253341|"2020-10-11 18:00:04 , created via export from SQMS1"
99999000|2190c25f4bf54a176968cbcf840e206b|"2020-10-11 18:00:04 , created via export from SQMS1"
99999001|7285cf6a0d0ee0f47d9f3c047271d545|"2020-10-11 18:00:04 , created via export from SQMS1"
99999002|9ffc4507cc66ef4d2d361c55ac11cf6a|"2020-10-11 18:00:04 , created via export from SQMS1"
99999003|dac71b18aefd125e398849aac790d7cd|"2020-10-11 18:00:04 , created via export from SQMS1"
99999004|339cf757db527e04f4cee9150f3815f3|"2020-10-11 18:00:04 , created via export from SQMS1"
99999005|595686a14a33475a8f126738b6c6bc44|"2020-10-11 18:00:04 , created via export from SQMS1"
99999006|04019705b5660097da202f71b6148e0d|"2020-10-11 18:00:04 , created via export from SQMS1"
99999007|0419e892cd0351ce460230947a74a5d5|"2020-10-11 18:00:04 , created via export from SQMS1"
99999008|3ac4bb8a3c89c6e26d4be2614759a8b9|"2020-10-11 18:00:04 , created via export from SQMS1"
99999009|2fe1a3e2d80ae09462e381c7a36b3e65|"2020-10-11 18:00:04 , created via export from SQMS1"
99999010|ba1bf47dba460568d8c0e73cf1b018bd|"2020-10-11 18:00:04 , created via export from SQMS1"
99999011|5ff07be8606a6cf82211f320f6ffb5f4|"2020-10-11 18:00:04 , created via export from SQMS1"
99999012|e80c1bb657747d2b40c2c1a172ce166b|"2020-10-11 18:00:04 , created via export from SQMS1"
99999013|0d7084a9a3ad6ca3ca6043701c95a823|"2020-10-11 18:00:04 , created via export from SQMS1"
99999014|2aaf4104827e2ec756c9633da6fc3822|"2020-10-11 18:00:04 , created via export from SQMS1"
99999015|77e2f84d6f344ff105b9154c7d65b07c|"2020-10-11 18:00:04 , created via export from SQMS1"
99999016|7e5bd85f446725163f080f85655dd9b8|"2020-10-11 18:00:04 , created via export from SQMS1"
99999017|9c3fae659999008ffd515ae016f720ee|"2020-10-11 18:00:04 , created via export from SQMS1"
99999018|7d8e1eeefd287964055ea40d20f59aea|"2020-10-11 18:00:04 , created via export from SQMS1"
99999019|5295e718cefb4dc2daab8632e1f39e9c|"2020-10-11 18:00:04 , created via export from SQMS1"
99999020|c2f2932c045ef5784b66164ed132ce3d|"2020-10-11 18:00:04 , created via export from SQMS1"
99999021|5cdbb83a94bca982f70367d7e55c542a|"2020-10-11 18:00:04 , created via export from SQMS1"
99999022|131d73c3d2ba0ada1818dec772b787fb|"2020-10-11 18:00:04 , created via export from SQMS1"
99999023|654582816278b80fb3294b6ee3040b02|"2020-10-11 18:00:04 , created via export from SQMS1"
99999024|59f1ee749b165c8e34683f044b44a6c0|"2020-10-11 18:00:04 , created via export from SQMS1"
99999025|9ec0e240a7f8b30ebf39e537cb861a0c|"2020-10-11 18:00:04 , created via export from SQMS1"
99999026|f45b31dfe26acba0d276333747fdb54a|"2020-10-11 18:00:04 , created via export from SQMS1"
99999027|6d858f7584c12d945414778842f7c76c|"2020-10-11 18:00:04 , created via export from SQMS1"
99999028|ee7a9a224516b6c636295e139ddd504a|"2020-10-11 18:00:04 , created via export from SQMS1"
99999029|b76483916059c5938c74a6e2f0716abe|"2020-10-11 18:00:04 , created via export from SQMS1"
99999030|ac7e7c36d9d8a1faeec9ccfd847f6605|"2020-10-11 18:00:04 , created via export from SQMS1"
99999031|70711c5cce2dc1182b327db34ea61f8d|"2020-10-11 18:00:04 , created via export from SQMS1"
99999032|eca74c4e6468e99e5590d093693da62e|"2020-10-11 18:00:04 , created via export from SQMS1"
99999033|2185802a79c80fe45fd59f0954645592|"2020-10-11 18:00:04 , created via export from SQMS1"
99999034|3d664e3f4b2a64251c8bb0680df3792d|"2020-10-11 18:00:04 , created via export from SQMS1"
99999035|bf33a6dfb529fe0d251d2995f7583ea2|"2020-10-11 18:00:04 , created via export from SQMS1"
99999036|3e893ad087fedbe9f3edefe7f2297130|"2020-10-11 18:00:04 , created via export from SQMS1"
99999037|fd872e17aa2e1418bc7f8ade66a0fb84|"2020-10-11 18:00:04 , created via export from SQMS1"
99999038|6afc32e0491c1c6ecfbbba19afcc7eb2|"2020-10-11 18:00:04 , created via export from SQMS1"
99999039|6cafa65764748055add3f1f912909426|"2020-10-11 18:00:04 , created via export from SQMS1"
